Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Y
0.3339071269,-1.5440832094,0.0305223883,0.027683596,0.2982336977,-0.8412042423,1.0678144333,-0.4386962683,0.395543694,-0.4620076999,1.0296126773,0.8074944085,-1.3530758671,0.0758258699,1.3015420715,-0.5380645657,0.0530472957,-2.1786539722,0.8216568895,0.7600901865,0.6069468727,0.494059395,-1.2386554418,-0.2930292748,1.3294181061,-0.3200116034,-0.8086975201,0.9707908748,-0.1413615148,-1.2878777943,0.125386897,-0.3875092038,2.4873373528,0.1513505535,0.1205700284,1.0973769576,-1.3569719835,1.4539206894,-0.5991345999,1.18869061,1.6356202567
-0.3191000945,0.0848368525,0.9563208934,0.4967932589,1.0393546266,-1.5438747272,1.6602560089,-1.0246377027,1.621970834,-2.3273256902,-1.1798867115,2.2246165813,0.2956579821,-0.6415419789,-1.3613460139,0.4084612651,0.4139414436,-0.8854109217,-0.3851612622,-2.7296770059,-1.5033677987,0.9173603591,-0.0747295234,-0.2277977732,0.6784714408,0.4569055293,-1.3116744331,-0.6849302771,-0.3884253621,-1.5319946399,0.5441449817,-2.3764959713,-1.4969024621,-1.9056898607,1.100417124,-0.3281025896,1.9725960025,-0.1192772236,2.204831869,0.7513962539,0.8501500889
0.4304151818,0.6502250064,-1.2070607351,0.5930061683,-0.9450357914,-0.0271632108,0.594695631,1.1661360503,-0.0083408403,1.4663417846,-0.0947528299,-0.587606357,-0.935102415,0.1745946296,0.3680357931,-0.2688111635,0.4073194625,1.0051152874,0.8618883429,1.4431658018,1.8607893139,-0.1476208767,-0.9817197263,-0.1639628543,0.6861830479,1.040312492,-0.0903949828,0.8400441399,0.5148259744,-0.4704626335,-0.4893492348,-1.2908012542,1.8653011935,-0.7109538594,-1.7892956059,0.5789012424,-0.2246182005,1.1162958321,-0.1051258831,-0.033221154,1.8429883394
-0.343017985,-0.001412537,0.0738380114,-0.1872149614,0.9821623999,-1.0353745341,-0.4495505439,-0.3696024509,1.3859623631,-1.4818766225,0.6575143713,1.9753895992,-0.636903276,2.2854905537,-1.7086503772,2.0915850731,-0.3844546114,1.5824424527,-1.1835477683,0.2197319677,0.3372167604,-1.4298560911,-0.1552963686,-0.2420420549,-0.1836601835,-0.1276783221,0.1875132852,-0.2308064756,0.6835595445,2.254931056,-0.9691370839,0.5722531352,-0.4913656219,0.95271199,-0.2761021289,-2.2920748001,0.3286431073,-0.3086594389,-1.786047417,0.6435873424,1.6578749553
-0.1555506748,1.3182394342,0.4142925439,1.2886878172,-0.013395131,-1.786028137,0.9960932576,-0.6625510855,-1.5532822821,0.1450280102,-0.6575845687,0.3986727091,0.2176449477,2.0111771855,1.3582712784,-1.2524507074,-0.748130597,-0.166119885,0.3434789726,0.3118612241,-1.16977474,-0.0881892855,0.4422483401,-1.4141739754,-0.994098692,1.2549201896,1.070080305,-0.640547694,-0.4616363928,0.4318809012,0.2883903386,-0.0494966462,1.4540004425,-0.9292737141,-0.9691913193,1.1911030453,0.482420605,0.2631903586,-0.0503839965,1.1369263331,1.6190298652
-0.2505589189,0.8304286408,-0.6038557781,-0.2616355272,-0.0134336615,0.02937015,0.2469214568,-0.5710191724,1.9785287608,2.5483786055,0.4692890093,0.3076305623,-0.6025404593,-1.0562639411,0.1080321469,-0.9972666245,0.7086488116,1.1293357894,-0.9943227803,-1.1646865356,-0.1114578136,1.4609528566,-0.0818920403,-0.4356487827,-0.1905018449,-1.0199176278,0.9582972781,-0.0982252714,0.4030431405,0.0047962209,0.7090185394,-0.7381361934,-0.9742772416,0.0877773324,-0.5762482124,-0.2867184826,-1.1101950551,0.2041836869,-0.3846659137,0.3168704386,1.1860332795
0.7526065978,-0.1767117316,1.691602807,-0.5704194124,-0.2141932331,-1.0877709435,1.1292964622,0.1786587315,-0.7303053297,-0.9011490122,0.2144631064,1.1018741283,-0.8850942194,0.7578132592,0.6622079159,0.2882836833,0.3642748037,-1.371485976,1.4252596242,-0.4461456298,0.4817882647,-0.0411394531,-0.1588037921,0.2808635876,-0.3544480402,-0.2259445946,-1.1537089859,-0.6174977112,0.874742118,0.231517254,1.182734832,-0.3369500418,-0.4594015774,0.2145860989,-0.3422271731,-0.9052684478,0.7555933853,-0.3398475002,-1.6424382421,0.1150045784,1.0755364596
0.550178714,1.5552877099,-0.8791606,-0.5688069542,-0.3079270152,-0.7254380714,0.8524279768,-0.4296735576,1.5118279235,2.0509129446,0.0942924497,-0.2169150779,-0.3921197252,-0.3708504384,-0.3849446595,-0.1989124817,-0.6489128784,0.998656694,-0.2869951505,0.5236410992,1.7110297691,0.3685453662,-0.0105001496,0.1204949912,-2.1388126907,0.5941243411,0.1866999553,-0.8447375975,-0.4557796163,-1.5970912163,-0.3698110072,0.7363945,-1.0432951213,-0.9962882293,-0.1959436445,0.2956796022,1.137432191,0.4705229867,-1.4816420049,-0.2445208495,1.7403699588
0.2349083645,1.3228235252,-0.4869059383,0.7045067167,2.2183367792,-0.581158628,-1.598678952,0.0524248197,0.9945858113,-0.0295975047,0.8766440859,0.431761733,-0.3395511469,0.1658913623,0.6406444676,0.2937822915,1.8811165159,-1.2104307068,-0.9471910224,-1.2040950223,0.5726986202,-1.5875743473,0.2807887663,-0.93665783,0.041191508,-0.6436732133,0.3869550649,0.2669675344,0.1401291419,2.400615431,0.9788010535,0.4059550011,0.9815729526,0.0621588848,-0.5472633338,-0.7895806346,0.7116041196,-0.354876503,0.2403313976,2.1508418461,1.7574827869
-0.21411359,-0.4342450733,0.713113348,-1.4053489307,-0.5271472422,-0.3152723332,1.3116198933,-0.1844095538,0.3163016555,-0.3452163317,0.0537892474,0.6522527518,0.0788400508,-0.3621030922,0.2895532143,1.3846270643,0.5919461803,0.7488735204,2.0428427159,0.2221946851,0.0732720041,-1.6200347741,0.4627871442,-0.076822973,-0.187130699,0.1858475943,-0.1490633875,-0.7977144696,0.0461468013,0.4397521259,0.0854409002,1.0854795626,-0.9600703948,1.7403443772,1.0874848274,-0.5139358788,-0.347419447,-0.9634727306,0.2564876957,-1.3508628178,1.3788883944
0.154428598,0.94722122,-1.2709951557,0.8158647215,0.1150911207,1.5163724681,0.6726133978,-0.6088767967,-0.8698480522,0.6926678473,-1.8570033912,-0.9503793051,-1.5012945543,-0.4605058535,-0.6727337094,-1.2031512788,1.1494123727,-1.952021801,0.8835880479,-0.23311077,0.0073888888,1.6562321926,0.1075557605,0.8306921152,-0.4412858348,-1.4349849359,-1.1094264984,-0.6989248774,0.3914242601,0.061914513,1.461307289,0.2236829053,-0.1748411635,2.6914707016,1.018531376,2.4215678562,-0.8830671224,-0.9439083263,-0.4219609784,-0.4224978493,1.0002341625
0.2444825168,-0.90048829,1.120111983,-0.2809326371,1.5068140025,1.4388962783,0.1731747895,-1.2887159521,1.2615509191,0.8454709159,-0.493401966,-1.2780770771,-1.4521436515,-0.4854638195,1.6169680235,-0.6877228907,0.0635083134,-0.5713577718,-0.5875121235,-0.7017972913,-1.1625401699,0.834326327,-1.0165591318,-0.0840877807,1.7502738118,0.3608495602,-0.2137237921,-0.7954236652,-1.0253082635,0.0655704348,-0.1388505846,-0.7129761271,-0.5796955364,-0.1116892402,1.777930854,-0.4115093024,2.3685470235,1.2827597169,1.3689193871,0.1900173486,1.0915270131
-0.2239379526,1.3127768032,0.5235328883,-1.4689349752,-1.7777699098,-0.4451790617,0.4048327359,-0.1094876225,-0.1997077609,-0.3792789943,-1.7628220063,1.1183730142,0.6968771526,0.2626419448,-0.2153322392,1.1568273377,2.9363230603,-1.4968029426,0.2761959457,-3.3200106564,0.3311288769,-0.7137399286,-1.105979655,-0.4338902444,0.667293655,0.8059071938,0.7719338968,-0.22596925,0.2398432916,0.609849551,0.9038924064,-0.9501249608,-0.3186711873,-2.0606730113,-0.5802443636,0.370640863,1.3200184189,-0.285874477,1.213847253,0.5008264505,0.8542745242
-0.9600046011,0.377444471,-0.0403080419,0.3408185204,0.4931882752,-1.5120137907,0.5402694286,0.5610387577,-0.4252365008,2.0249873396,1.1321065883,0.8426409295,0.0741988745,-0.1008754065,1.0735668356,0.6576173335,-1.2648891797,0.1847592481,-0.7199575643,-0.0388341168,-0.9066250831,0.2433339931,1.754128562,-1.7879356962,-1.2520177986,0.5217193384,1.5194907899,-0.5432722789,0.0742158673,-0.1367916977,0.9059345928,0.1660786531,-1.2838581289,0.378886633,-0.3875136497,0.2786900304,-1.8537301549,0.3947312051,-1.5502468169,1.8904622332,1.0922921925
0.242214778,0.5347537992,-0.0277977705,0.5554865346,0.9886813273,-1.0702977701,-1.2592712026,-0.6619396028,-0.9716450365,1.0424505383,-0.395385459,0.0634888412,-0.1073754974,-0.1199849588,-0.0924859729,0.6036426375,1.397744978,1.2138664189,0.5019781386,0.7102450286,-1.5380236086,2.14925638,-0.4372228546,0.1590705435,-2.737099248,0.9258102428,-1.2079801314,-0.0261960777,-0.8410681651,1.909997764,0.4807503381,0.0870842812,0.4378559296,-2.7585189925,0.2524436661,-0.9323069194,-1.5446914256,-2.4395886639,1.3307785115,0.4807758578,1.018072291
-0.2174361555,-0.0926621997,0.3983479383,-1.5918673663,-0.9016886823,-0.346632688,-0.4860142777,-1.5000319694,1.6071467094,0.3459136121,-1.2026038814,0.7818329713,1.1279470086,-0.4657211668,-0.9224388285,1.1327102429,-0.1630802982,-1.6464203666,0.5367484601,0.8429493591,-0.4163956583,1.0283840037,1.3138450399,1.1522221006,-2.9021938069,-1.3498893994,-0.0409059132,0.4793768765,-0.7462863406,0.1961359792,-0.2615013413,-1.0413590757,0.1256686835,-0.1372176092,-1.4343419062,-1.2013104157,1.0246846785,-1.3355679312,0.932969576,1.2156733489,1.0928023132
0.7497225184,-0.2110424735,-1.505441415,0.1979851529,0.8329421268,0.3955537497,-0.3448064401,-1.7256123496,-3.2054021546,0.3315837829,-0.6893794243,-0.8931889794,-0.8229301247,0.1517857428,1.9801969051,0.2170158979,-1.663036454,0.0709364736,-0.1174571397,-0.2706808022,-1.6119559174,1.0091456059,-0.374623683,1.4285417564,-0.472977785,-1.51386291,-1.2090581137,0.9195766265,1.2751280501,-0.0408114075,-1.7480227023,0.2660399905,0.7439287649,0.3011287753,-0.3326271805,0.6555957391,-0.4465536963,1.4550494267,-0.6750154641,-1.0768980464,0.8478469814
-0.7485295237,1.3408930038,-0.3070662366,0.8654345277,0.2915082336,-0.7143772113,0.1600333558,0.7911311993,0.1148665442,0.3425660279,0.7935772368,1.6440075119,0.3415353158,-0.3631056431,1.1052777684,1.1650987432,0.0745918421,-1.1925317821,-0.073836557,0.3736149715,0.0653407287,1.1449179053,-1.5772322836,-0.0250099525,-1.2479933787,0.6311087115,-1.0265006723,0.8831369438,0.572154822,0.1479133172,0.2364340652,1.549942451,0.9989329335,0.6336808945,0.9972856124,-0.8076445091,0.8389039608,0.537641093,-2.6395373239,-0.1873943693,1.8199576015
-0.4290860795,0.8483301518,-0.3985173642,0.3998241762,1.0875357497,0.9138888536,0.3847709061,0.3415720026,0.6945078518,-0.8877186862,0.9001937244,0.3931967224,0.5701622512,-0.2090892641,-0.04455261,-0.2201266516,-0.8716006883,0.4532455725,-0.2630036901,-0.0740800324,-1.6471193862,-2.0510976776,0.2160336705,-0.2374902107,-1.0239561586,-1.4665821499,-1.0125936539,0.9552844186,0.2657709657,0.3106908964,0.3123276232,0.9462688324,-2.15973832,0.2312710841,-2.1053766102,-0.2768238011,-0.1452533511,0.2560287548,1.2428272584,-0.9998137357,1.4092585822
-0.3011221489,-0.9359970472,0.4125953249,-1.5898965769,-1.8019699215,1.119730969,1.3423149193,-0.7470231369,-1.7050541334,-1.552613394,-0.7915286867,0.8374188255,0.3922739552,-1.1545576799,-0.4339020108,0.3789509608,-0.4810102314,-0.4620541292,0.3804309426,-0.2776449561,0.0266171704,0.3447309731,0.1734503992,-0.3195275712,-0.9296549077,-0.6382368941,0.7872100861,0.0633056332,0.2632965089,0.34693091,-1.6647725869,-0.3719016569,0.0225293484,0.2612707589,0.4674318151,-1.218460942,0.0686764699,-0.3680537681,-0.2712071807,-0.3955458286,0.8452192491
-0.2074499505,-0.273668948,-0.3051967145,0.8909181888,0.4116173241,0.2946690814,-0.279526665,-0.8395856702,-1.4455507097,0.6941629667,-1.0269532403,-2.429228125,0.146622163,0.5566674187,1.1858020053,-0.9058106895,-1.2303373301,-1.0994067431,-0.9560457497,1.0965637044,-1.5736196454,-1.4117603886,-1.4180700406,0.727949826,-0.1598319825,1.403605203,-0.307413358,1.6100008135,-1.4673164688,0.2620961664,-1.7994684245,0.9208241924,0.0064799528,-1.172280167,0.009705294,-0.5079317737,1.2017680531,-1.0496750164,-0.4015106282,-0.3469743999,0.8464708578
-0.4679192006,1.2193708223,1.1574984087,-1.0608290823,0.0446696074,0.690300244,-0.1052486989,0.4871903165,-0.3220704927,-0.1806841893,-1.5276708268,-0.2147498201,-1.2324715804,0.0839471123,1.733476428,0.6168533292,0.3618365311,-0.1508788467,0.84920381,-0.6235229856,-0.3976501481,-1.7747868397,0.6191045231,0.5276326946,0.1985996649,0.586914899,-0.8098173922,0.5250152543,1.2809848631,-1.6723824581,-0.0902730866,0.6404479409,-0.3829876093,0.3931656486,0.2056807133,-1.611594464,0.2699531545,-1.685531981,1.7670976973,1.2413144614,1.4072419934
-0.8744535278,-1.565819551,-0.5280879984,0.9115699463,0.0295836307,0.2844205117,-0.563333138,-0.0880173263,-0.4162164504,-1.9631773204,2.3594520306,-0.2823694346,-0.156190753,1.0801696367,-0.6782762511,1.657700949,0.1719592231,1.7782947343,-3.1013761949,0.0086216013,1.5992878423,-0.6786004361,-2.3205178882,-0.3038346024,-3.3035567268,-0.508280642,-0.1042069817,-2.4362198699,0.0979721767,0.7025446014,0.0936509878,0.1790625532,1.4046966689,1.5117714756,-0.1381130432,0.738789048,0.2937115578,-1.2985038948,-1.8560291995,0.5347319344,0.8670431925
1.1556122979,-0.6426578438,0.9233405728,-1.2866491011,-0.4687182959,0.9610788289,0.287896962,-1.7427418675,-0.6110149199,0.119745448,0.0908611615,1.1429535828,1.0570503855,-0.0580831401,-0.856032729,-1.6210732316,0.3816404893,1.0973088666,-0.6082049841,-1.7379698568,0.6322769438,-0.6438940474,-0.4878774743,-0.087914628,-1.5879827452,0.3151464659,0.7420432922,-0.4209016827,1.731485203,0.7713742684,-0.414983786,0.2910132445,-0.6784937819,0.668865401,-0.6338242854,0.927162506,0.555814271,0.425840279,-0.1950687249,0.59949003,1.5277968329
0.788239638,0.5226551679,1.1929200463,0.4968849994,1.348661563,0.2599190833,-0.6430758425,-0.0028390439,1.6644092533,0.1063980398,-0.8538712319,2.0188097896,0.6958330184,-1.1130081765,-1.6911152432,-0.3293786533,-0.8463960479,0.3409195939,-0.8083160448,-0.464307974,-0.8982267936,-1.5955972,0.8416083351,0.0975477993,0.8439526094,-0.7687559723,1.0148161175,0.0799617982,-0.5238850926,-0.4326985774,-0.0470007823,0.301084275,0.5663271348,-0.1713479219,1.7003695604,1.2355506875,-1.0545738438,0.6785754822,-0.709984621,0.3309212145,1.5614574948
1.2052992006,0.099065858,-0.6697505149,0.2513415006,-1.1756913994,-1.8205421839,-0.6977506444,1.4003029252,2.9884311364,1.1949004152,0.0298479028,0.0978257877,-0.5963413456,-0.756292376,0.8822330791,0.2412062828,-0.3137000567,-0.6064662738,-0.8638539454,-0.7516284017,-0.5760287516,0.0433702205,-0.0144301716,-0.4168901151,1.9810004728,0.1765398904,0.2605750861,1.3138032786,-0.1900272679,2.8243714135,-0.7168247779,-1.91635992,1.7963297509,-0.5431573111,0.9019274853,2.0709538145,-0.9188575122,-1.0897004541,-1.0612633407,0.2868752724,1.4152431602
-0.0261619865,-1.5553217618,-0.3821737865,-0.6652871452,-0.9017374328,-1.6100374888,0.1375494088,2.1247706893,-0.0305284017,1.4299838768,1.0664716121,0.8495408314,0.0077603929,-0.7646758626,1.7929017412,1.1385374745,0.4172356882,1.1325109507,0.9474718891,-0.8065869547,0.8462195728,-1.1116700589,-0.4121782821,-0.004102578,1.7622155473,-0.8830904141,-0.2039576406,-0.0560103238,-1.0827467009,-0.3126607153,-0.4403790826,-2.343078482,-0.4087444505,0.9394894384,0.7678540308,0.3859025998,0.0703369689,-1.6455547969,-2.2037019639,0.5780910479,0.858638998
0.4912598675,-1.3775347176,-0.3815690147,0.8789205963,0.4878208481,0.1352251537,-0.676777723,-1.1194387305,0.1183773465,-0.1805857306,0.6464895748,-1.1852048283,0.9523438539,-0.4187782722,-0.4055976444,-2.2363850146,-1.2984386769,-2.0494267956,-0.4622197418,-0.4416650034,-1.5589117661,-0.4961630777,1.0721059586,-0.4349592289,0.6020256743,-1.7012648911,0.0315639984,0.5614802955,0.2156176406,0.514979735,-0.5816136618,1.0688472752,0.3059490054,1.1341331871,1.0146204804,-0.0349587666,1.7552142622,1.392057294,-0.6191223562,1.6143029224,0.95327016
0.5882845809,-1.5469031245,-2.800311089,-0.8995287063,-1.0728327624,1.20985857,-0.1744771225,0.3441129132,0.298002323,-2.0920413022,-1.3971105811,1.9215673295,0.2865552172,0.6754815585,0.5063049659,0.8042244938,1.0811733141,1.2874659615,-1.4787319999,2.0845322584,0.6653045054,-2.1355422843,-0.2137726925,-0.9553200541,-0.5698036984,-1.3488100193,0.5346149726,0.1314570676,-0.0301414568,1.2408893671,1.2245282295,1.0158199417,-0.484653162,0.5717246503,0.3120853833,0.1074899228,0.912808235,0.2699133356,-1.653880801,0.5327373173,1.0022246616
0.0734549966,0.4285397757,0.6949899826,-2.3469011693,-0.6807568155,0.7700862481,0.7685470177,2.3458946246,-0.9667816941,-1.4845810386,0.2744338002,0.1917408926,-0.7907776135,-1.4245844159,0.3258872979,-0.0792711003,-0.0054733551,0.322582116,-0.0082996195,0.1208806864,0.3748016681,-0.3616338884,-0.0289262829,-1.6641011203,0.8415675237,-1.1699403342,1.1339921261,0.0282510513,-1.2802970015,-0.391270868,0.3791872737,0.4215560557,0.1131611806,-1.6460462861,-0.3180063756,-1.1056965877,0.6803294285,-0.6321173118,-0.7194730458,0.8443671753,0.8593403224
0.7753744196,-0.511372639,-0.1203005553,0.8194762304,0.0148153402,0.9679100326,-0.3832256076,0.9529881431,-0.5990262934,2.1367148221,2.0559702523,-0.6902792243,-2.0336337657,0.9469438002,0.3139444266,-0.5389770666,-0.5545270292,-0.4566574994,1.0624939307,-0.3947199725,0.4195581135,0.9680779214,0.4408214259,-0.0232518035,-1.1397132842,0.2805554982,-0.8743038035,-0.6767160822,-1.0730666071,0.4456411382,-0.265548005,-0.3241349497,-1.2330304965,-1.1189125071,-0.1776657919,0.027926178,-0.7516765765,-1.7960911497,0.1866138123,0.7356284083,1.5592417265
0.6188715409,0.4305604832,0.46480429,0.021343535,-0.4976281077,-0.3291167001,-0.2146446076,-0.9382128449,-0.4312062074,-0.7169273479,0.6198485185,-1.6853826733,-1.447669126,0.0842035921,-0.3146333027,3.4076601934,-0.89119995,0.6759692508,0.7520598683,-1.2425322004,1.694372023,-0.1295642723,2.294008512,-0.8650921884,-1.336172264,0.8430861289,-0.0694870379,0.5944366508,-0.7746970314,-1.0014718183,0.4668317198,0.3622365776,1.3249766729,1.9285594727,0.2848266635,0.7028671197,0.4513574259,-1.0026937983,0.8072769511,-0.1522237747,1.7963051615
1.6526508469,-0.6061766424,2.0048345275,-0.8999820978,2.0725916445,0.7512822621,-0.7072400676,0.104343969,0.5239492314,-1.1930864976,-0.5623000821,-0.9008089908,-1.894934138,1.2924490953,0.6689833301,0.3354641633,-0.1402814312,0.6735237793,-1.2067407815,-0.7594089146,-2.5991516659,0.0075881629,-0.9652956498,1.6821371054,0.4740588017,0.0604458877,-1.2088999134,0.0058348801,-0.6969759577,0.0023672706,0.5860565105,-0.3037329943,0.8510683304,-0.4678572798,-0.7407447989,1.4762492066,-0.2834080362,1.666693775,-0.7438001538,0.7444345223,1.3728102407
0.7119522951,-1.5237984308,0.1165815236,0.4799504029,0.9598239504,-1.5696340464,-0.2413649108,0.9603816531,1.7129289064,-0.8875089284,0.9864103647,-0.2691834164,-0.0530245291,-0.8332469096,-1.1362523905,0.5327652136,0.7526710553,-1.7215860276,1.3775374471,0.7378797355,1.3807174387,-0.7058931098,-0.6416705733,-0.2495798116,0.7191238665,-0.6128963498,0.3555421992,-0.3980232247,0.9508415459,0.589262647,-0.161731481,-0.7703633341,-0.1709666702,0.1860391972,0.269180784,0.6515981866,0.7140984021,1.6964881572,-0.7466795856,0.9929235098,1.7893227268
-0.076639538,-1.2925428249,0.1638779617,0.9811624187,0.5237407722,0.2807606034,0.3129425198,1.017955619,0.5348689852,-0.5220351358,0.9765220601,0.8290989557,-1.2072630278,1.836111977,-0.6722150592,0.9337424824,-0.4114523827,0.1686066562,0.9101254429,-0.0383982115,-0.8259449785,0.4250166508,-0.1802199777,0.9783561005,0.8587756808,1.7192343434,0.1748512759,-0.3633168337,-0.7411417133,-0.9886594561,-0.8865287222,0.457112784,0.1449378571,0.9366743117,1.0458680017,-0.3266013973,-0.1214132466,-0.4137502001,0.3339061041,0.4177990164,1.8407411773
-0.5164127644,-0.003220825,0.8724492615,-0.1832137721,-0.9245779491,0.153703394,-0.7132374545,-1.6330677024,-0.6779065369,-0.1526087086,0.5545460207,-0.068288343,1.8759704339,0.1302316328,1.6440664967,-0.7492119338,3.2703722952,0.3046168648,1.4996536383,-0.76006949,-2.1917557633,-1.1459455203,1.7994859253,0.4898449535,1.7763148452,1.2508942553,0.3118983779,-0.2904983514,2.0033650209,0.1540139479,-0.6879273975,1.3986708378,-0.6771237625,0.6288059099,-0.431526352,0.2386778994,0.5101514107,-0.7217907259,-0.51411245,-0.8250206741,1.2906387492
1.7154205761,-0.1630636552,1.4569478251,0.0281971305,0.9767150613,1.1039207149,-1.6877839797,0.2564099454,-0.1677550302,1.3639661844,-0.6276387502,0.0789350003,-0.3426501395,-0.157092876,1.6897159861,-1.3450675665,-1.0391335249,-1.0603059341,0.0309818853,-1.3640834613,0.7790164663,-0.4505100587,1.4115876276,1.104811598,1.133452181,-0.3286012521,-0.6082779334,-0.4289944054,-0.1117745651,1.5450842155,-0.6532647068,0.5457706375,-0.9474269835,-0.956151091,0.0027621092,-0.6197562155,0.2933404862,0.6263041656,0.4931330057,-1.1504663277,1.5565555093
